targetID,frameIndex,cameraID,expectedX,expectedY,actualX,actualY
1,3012,8,467.01705726,643.95581195,464.48437500,645.31250000
1,4046,15,460.10747575,70.06204496,460.51562500,67.96875000
1,4186,15,1146.94300101,113.91123795,1147.84375000,121.17187500
1,4346,12,1208.90188454,759.95425307,1210.39843750,757.40625000
1,4657,9,69.97027153,533.04854121,66.71093750,531.90625000
1,2518,14,649.92573079,503.06280025,649.84375000,503.14062500
1,4964,9,542.03718249,831.92003229,540.58593750,836.51562500
1,1326,7,107.24504082,686.12618074,106.74218750,686.39843750
1,229,19,831.92600396,288.04285789,829.36718750,284.85156250
1,1156,7,787.08370166,113.88496216,789.46093750,109.32812500
1,692,13,126.97341320,848.06119066,123.37500000,842.85937500
1,382,17,1182.02729456,253.09663947,1185.07812500,253.57812500
1,856,10,279.00956803,952.99364988,277.22656250,952.21875000
1,1015,7,249.93991153,70.02469596,250.31250000,68.72656250
1,2331,15,108.44583658,793.98193012,105.21875000,789.72656250
1,3328,2,1208.95268325,459.90018028,1212.94531250,466.96875000
1,543,14,109.19242527,73.44836181,115.41406250,75.93750000
1,4504,15,937.24409248,801.56196458,939.11718750,805.82812500
1,2151,15,115.44859464,70.16151229,120.37500000,70.64843750
1,230,19,926.00832813,288.10628267,923.74218750,285.79687500
1,857,13,1027.52891563,871.67555370,1024.44531250,877.35937500
1,2519,14,649.92567226,519.10953473,649.92968750,519.23437500
1,3718,21,127.00149827,728.07364896,117.49218750,728.19531250
1,1326,4,1208.95794969,879.95224710,1204.67187500,881.70312500
1,1840,17,293.30516197,907.25244450,289.82812500,909.53906250
1,1467,4,948.96475481,193.07997531,952.57031250,191.17968750
1,1016,10,950.80754504,352.47538739,955.76562500,352.12500000
1,3548,21,639.86741091,70.06146775,634.89062500,65.95312500
1,1647,1,69.97561488,113.00003040,73.25000000,119.82031250
1,383,16,70.08301132,233.12310779,74.49218750,230.39843750
1,4818,3,332.19850295,180.58224559,327.78125000,180.75000000
1,1157,10,426.15869670,162.87481844,426.17968750,158.45312500
1,3148,5,69.89846876,443.00007386,67.46093750,441.96875000
1,4964,6,732.07123169,908.01758512,732.64843750,910.67968750
1,4047,18,805.25191594,221.23668974,809.75781250,218.09375000
1,692,10,1120.81483564,734.17434847,1122.68750000,738.00000000
1,53,19,1208.90408868,489.99428552,1203.93750000,491.29687500
1,4187,18,170.04858488,352.67110538,166.85937500,349.94531250
1,4347,11,119.41306928,794.32553244,119.67187500,795.13281250
1,4658,8,1161.16108334,502.64207722,1165.35156250,504.41406250
1,5148,2,1158.36886775,922.69379287,1154.82031250,929.15625000
1,2839,9,118.74739819,907.14759596,117.14062500,904.75781250
1,2649,11,70.06165920,293.07064877,70.03125000,296.25000000
1,3877,18,369.11452131,953.01300450,366.20312500,952.02343750
1,3013,8,553.00614244,443.93613471,552.21093750,442.63281250
1,2022,17,220.03918972,70.02442824,219.51562500,69.03906250
1,2332,14,1209.08141436,820.04708920,1206.82812500,820.85156250
1,3328,3,120.46402890,457.52417511,116.10937500,460.82031250
1,544,13,1208.93065305,99.97388005,1205.73437500,109.55468750
1,4504,12,329.05358731,828.03936308,326.93750000,829.89062500
1,2520,14,629.07155461,519.10924703,628.39062500,519.15625000
1,1157,7,847.01488938,113.93829796,850.00000000,109.81250000
1,383,17,1182.08528364,223.40368971,1184.78906250,224.02343750
1,693,13,126.98516450,787.93684451,123.21875000,783.25000000
1,53,20,104.84399161,484.96003354,97.98437500,482.17187500
1,3549,21,669.98555130,69.90789595,665.46875000,65.93750000
1,4047,15,489.90960085,69.93020119,490.52343750,67.79687500
1,3719,21,127.00255309,668.07549402,117.07812500,668.00781250
1,4347,12,1209.10739691,790.07506086,1210.19531250,787.19531250
1,4187,15,1152.05515312,114.01135943,1152.60156250,121.36718750
1,4965,9,599.68231030,816.02614916,599.28125000,820.75781250
1,2839,6,1161.82485771,949.45523684,1160.54687500,946.65625000
1,4819,6,970.03693618,70.07774994,970.13281250,68.25781250
1,5148,3,69.89753875,923.10583754,76.08593750,924.51562500
1,1467,1,329.11276535,234.21524813,325.37500000,233.42187500
1,3878,21,892.13376245,693.95702926,891.55468750,697.28906250
1,4658,9,69.86722765,502.92460946,66.56250000,501.57812500
1,2152,17,70.13744835,83.09085420,73.16406250,84.98437500
1,1327,7,117.98983535,659.05189042,116.88281250,659.40625000
1,3148,6,1172.03215504,450.29149029,1175.31250000,449.72656250
1,2649,12,1160.49326670,288.29517121,1162.85937500,287.24218750
1,1648,4,1140.40158913,400.24100741,1143.05468750,402.01562500
1,3014,8,724.89258070,444.00779483,727.34375000,443.25781250
1,857,10,249.03290834,952.98655858,247.70312500,951.50000000
1,1841,20,969.08467821,952.93975871,965.05468750,956.51562500
1,2022,14,1059.93829276,103.35151314,1061.18750000,106.28125000
1,1016,7,279.88357863,69.94794136,280.02343750,68.12500000
1,231,19,925.92929935,527.93682639,924.39843750,528.79687500
1,2332,15,108.41823206,823.84919395,105.47656250,819.29687500
1,3329,2,1209.00427844,490.03781430,1212.70312500,497.26562500
1,544,14,109.08555877,103.12022860,114.41406250,104.71093750
1,4505,15,1032.31983257,775.12598935,1034.67187500,778.94531250
1,54,19,1208.97502291,520.06894540,1203.87500000,521.43750000
1,384,16,70.04506477,202.94406067,75.17968750,200.66406250
1,4188,18,148.87819426,297.91595643,146.59375000,295.61718750
1,4819,3,303.19915864,172.48837916,299.00000000,173.25000000
1,4965,6,671.89662036,907.91183167,671.80468750,910.74218750
1,5149,2,1158.56596897,892.80245074,1155.85156250,899.75781250
1,4048,18,776.45760338,229.10773765,780.64062500,225.67187500
1,2840,8,1209.09768626,940.02918613,1205.20312500,935.95312500
1,693,10,1142.58964016,790.49690636,1142.92968750,794.07812500
1,3720,21,126.88895039,607.96755377,116.71093750,607.59375000
1,2152,18,1166.37830749,91.97880949,1166.83593750,97.93750000
1,4348,11,119.26183668,824.12974127,120.04687500,824.59375000
1,1158,10,368.03267628,146.70087029,368.14062500,142.68750000
1,2650,11,70.12065729,263.12099777,70.25781250,266.61718750
1,3550,21,700.07121841,70.09699450,695.82812500,66.34375000
1,3878,18,338.98119340,952.90217439,336.19531250,951.32031250
1,4659,8,1161.28492134,472.98297969,1165.60937500,474.72656250
1,1468,4,1048.91868197,192.91662805,1051.81250000,192.68750000
1,3015,8,725.11963349,577.92707134,727.30468750,579.42968750
1,3149,5,69.96613799,413.01157360,67.85156250,411.94531250
1,2521,11,70.07059919,69.90072571,74.36718750,77.41406250
1,1327,4,1209.09083095,909.89747138,1204.13281250,911.09375000
1,858,13,1056.41443468,879.78614314,1052.67968750,885.22656250
1,2023,17,249.86966245,69.91675966,249.04687500,68.39062500
1,1648,1,70.03607504,82.96784198,74.02343750,90.51562500
1,1841,17,323.01934565,907.40076223,319.44531250,910.17187500
1,1017,10,922.98405368,344.69522834,928.15625000,343.94531250
1,232,19,925.93290355,733.03216123,923.19531250,736.57031250
1,2333,14,1208.93474530,849.99286622,1206.32812500,850.36718750
1,3329,3,120.51498175,487.42100784,116.32812500,490.85156250
1,545,13,1208.96530826,130.11314341,1206.32031250,138.93750000
1,4505,12,228.88597859,827.98071282,227.33593750,828.59375000
1,54,20,104.90847017,514.86604560,97.81250000,512.18750000
1,2650,12,1160.59392234,258.54518288,1162.38281250,257.67187500
1,2152,15,110.77458077,99.21033642,115.05468750,99.03125000
1,4659,9,69.91966082,473.03665755,66.77343750,471.64843750
1,4188,15,1152.04182887,173.95162381,1153.78906250,179.83593750
1,3879,21,920.06090497,686.14011846,919.82031250,689.35937500
1,2521,8,1200.44120088,102.30778229,1198.18750000,106.36718750
1,1158,7,907.11991340,113.95161987,910.47656250,110.46875000
1,1468,1,234.17146051,260.88337246,231.25000000,261.82812500
1,3721,21,126.94765676,548.07875806,116.68750000,547.33593750
1,1328,7,128.92090485,632.15961150,127.27343750,632.49218750
1,3149,6,1172.08559369,420.49061768,1175.27343750,419.75781250
1,858,10,219.10396874,952.86415630,218.32812500,950.64843750
1,3551,21,729.99732158,69.99734564,726.09375000,66.49218750
1,5149,3,70.09637636,892.96537696,75.31250000,895.10937500
1,4966,9,656.83433474,800.07266471,657.72656250,804.81250000
1,1017,7,309.91734861,70.03083422,309.50781250,67.80468750
1,4048,15,520.11401158,69.99442089,520.78125000,67.84375000
1,2840,9,118.86247558,936.92222267,117.85937500,934.01562500
1,384,17,1182.03880369,193.30444014,1184.21875000,194.14843750
1,2333,15,108.26407194,853.65708466,105.81250000,848.65625000
1,233,19,685.95203055,733.03953728,680.59375000,737.10937500
1,694,13,126.87789297,727.99861919,122.96093750,723.52343750
1,4348,12,1208.90783207,820.06632690,1209.47656250,816.68750000
1,4820,6,1000.09304310,70.01989645,999.96093750,68.58593750
1,3016,8,552.99692743,577.92731904,552.10156250,578.82031250
1,2023,14,1030.20726805,103.44051128,1031.80468750,105.66406250
1,1649,4,1098.70160789,357.98965058,1102.04687500,359.07812500
1,1842,20,939.04709905,953.04461476,935.17187500,956.89062500
1,3330,2,1208.96197332,519.91898589,1212.38281250,527.22656250
1,545,14,109.14419407,133.07154815,113.75000000,133.88281250
1,4506,15,1073.99220444,890.97626026,1073.76562500,893.28906250
1,2651,11,70.01441522,233.02858652,70.53906250,236.89843750
1,3722,21,126.91366574,488.03878771,116.82031250,486.83593750
1,234,19,446.06109693,732.96002545,437.21875000,735.99218750
1,55,19,1208.88830959,549.90443148,1203.75781250,551.36718750
1,694,10,1164.97114646,848.06134404,1163.52343750,850.96093750
1,1649,1,127.12615840,114.04453551,128.18750000,119.03906250
1,4189,18,127.22606099,241.64056440,126.25000000,239.99218750
1,2153,17,127.00778542,114.01681661,127.48437500,113.86718750
1,2521,9,108.28386257,104.53787437,107.38281250,103.04687500
1,4660,8,1161.56342603,443.06584725,1165.81250000,444.75000000
1,1842,17,352.82885668,907.28690900,349.28125000,910.47656250
1,3879,18,308.87380994,953.01598109,306.24218750,950.75000000
1,1159,10,309.89205057,130.53346712,310.60156250,127.22656250
1,1469,4,1048.96795944,312.98621865,1052.59375000,312.85937500
1,2334,14,1208.92764089,879.88005005,1205.64062500,879.74218750
1,1018,10,895.04827507,336.91160682,899.96875000,335.73437500
1,4966,6,611.99031710,907.99957258,611.08593750,910.74218750
1,1328,4,1208.97114868,940.08534114,1203.31250000,940.67187500
1,3150,5,69.86753939,382.96261920,67.98437500,381.92968750
1,2840,6,1166.16363337,920.15888151,1165.33593750,917.89062500
1,2024,17,280.02887015,70.05339634,278.83593750,68.03125000
1,4049,18,748.01924435,237.03013612,751.73437500,233.41406250
1,4349,11,119.51189111,853.86540718,120.89843750,853.96093750
1,385,16,69.86384627,173.07198641,75.86718750,171.32812500
1,4820,3,274.22627092,164.55257388,270.18750000,165.94531250
1,3552,21,759.96355810,70.02640974,756.42968750,66.77343750
1,3017,8,604.89618595,483.95092467,604.93750000,483.57031250
1,859,13,1085.56389699,887.79238554,1081.28125000,892.99218750
1,5150,2,1158.37261411,863.12123238,1156.39062500,870.42187500
1,3330,3,120.47353866,517.06119711,116.50000000,520.64843750
1,546,13,1209.12306320,160.02738601,1206.88281250,168.18750000
1,4506,12,229.05723283,708.02742226,225.60937500,709.43750000
1,2651,12,1160.53200926,228.66303416,1161.79687500,228.03906250
1,234,16,867.72235118,935.22580691,867.21093750,940.36718750
1,3723,21,127.05119465,427.93803574,117.32812500,426.32031250
1,1650,4,1043.24705240,342.71885060,1047.08593750,342.92968750
1,3880,21,947.63866201,678.51128945,947.64062500,681.48437500
1,2154,17,187.06316588,114.12105872,186.26562500,112.82812500
1,2522,11,100.08468958,70.10035849,101.84375000,76.87500000
1,1469,1,192.10714285,145.14724875,191.10937500,147.99218750
1,1159,7,967.02875477,113.95452611,970.25000000,111.25781250
1,1843,20,908.90642189,952.90629359,904.59375000,957.02343750
1,4189,15,1151.92771475,234.00828961,1154.50781250,238.88281250
1,2024,14,1000.17460989,103.28705245,1002.21093750,104.83593750
1,2841,8,1209.01007399,952.96711777,1204.70312500,948.42187500
1,4660,9,70.12850135,442.89363904,67.07812500,441.35156250
1,2334,15,108.24783859,883.39594376,106.17968750,877.87500000
1,1329,7,133.49585801,620.76104146,131.59375000,621.06250000
1,55,20,104.81711985,544.53200581,97.71875000,541.96875000
1,4967,9,713.89876949,784.25242480,716.08593750,788.92968750
1,695,13,127.09155606,668.01620163,123.15625000,663.57031250
1,4821,6,1030.08730715,70.04390083,1029.61718750,69.04687500
1,3553,21,790.01052149,70.03661310,786.81250000,67.14062500
1,1018,7,340.01081004,70.08560086,339.47656250,67.42968750
1,385,17,1181.85025048,163.52260286,1183.59375000,164.68750000
1,3150,6,1171.97476268,390.63887047,1174.88281250,389.84375000
1,4349,12,1209.11581454,850.02680999,1209.22656250,846.17187500
1,5150,3,69.89850269,863.08356745,74.14062500,865.76562500
1,4049,15,550.03083027,69.90885910,550.96093750,67.84375000
1,3018,8,673.94627858,483.97148693,675.19531250,483.78906250
1,859,10,188.98010610,952.91794599,188.63281250,949.97656250
1,3331,2,1209.08951212,550.04685598,1212.10156250,557.42968750
1,546,14,109.32418436,162.81240360,113.12500000,162.91406250
1,4507,12,229.00680113,587.93219564,224.28906250,589.09375000
1,2652,11,70.03041535,203.02425241,70.85937500,207.41406250
1,2522,8,1170.64116703,102.05337260,1170.89062500,105.52343750
1,4190,18,104.96206175,184.08295907,105.60937500,183.50000000
1,3151,5,69.87812560,353.08462221,68.25000000,352.21093750
1,4050,18,719.65653824,244.81474205,722.92187500,241.08593750
1,1650,1,186.95794212,113.97897985,186.44531250,117.25781250
1,4350,11,119.37186909,883.53983271,121.24218750,883.16406250
1,1160,10,251.39499076,114.12017904,253.22656250,111.79687500
1,386,16,70.09410305,143.05611549,76.97656250,141.88281250
1,2155,17,246.94403018,113.92577174,245.17968750,111.60156250
1,3880,18,279.11945531,953.03692538,276.80468750,950.15625000
1,5151,2,1158.56700496,833.38392151,1157.39843750,841.01562500
1,1843,17,382.72874847,907.41313700,379.73437500,911.03906250
1,860,13,1114.73618950,895.66206447,1109.28125000,900.50781250
1,2025,17,309.98288391,69.92032703,308.66406250,67.42187500
1,4967,6,552.00786257,907.97996428,550.36718750,910.42968750
1,1329,4,1208.97724377,952.97807613,1202.99218750,953.27343750
1,4821,3,245.28029656,156.54198229,241.67968750,158.64062500
1,4661,8,1161.47115463,413.34161087,1165.76562500,414.92187500
1,56,19,1208.90698493,580.00387672,1203.57812500,581.50781250
1,695,10,1187.64215491,907.26067854,1184.17187500,909.00781250
1,3554,21,819.91612331,69.96188746,816.92968750,67.45312500
1,235,19,351.87465914,733.02681496,342.28906250,735.28125000
1,1019,10,867.20977007,329.32457237,871.91406250,327.80468750
1,3724,21,127.09392774,368.10539171,118.07031250,366.25781250
1,2335,14,1209.07475899,909.97304507,1205.18750000,909.25000000
1,2841,9,118.80753171,949.76977324,117.99218750,946.54687500
1,1470,4,1049.10042180,433.00286315,1053.29687500,434.04687500
1,3019,8,673.94143957,538.10290775,675.07031250,538.71093750
1,547,13,1208.88333228,190.04362815,1207.06250000,197.58593750
1,4508,12,228.91588515,467.94095276,223.77343750,468.48437500
1,3331,3,120.59920076,546.94342112,116.82031250,550.62500000
1,2652,12,1160.59039864,198.85470867,1161.21875000,198.53906250
1,4050,15,579.88968441,69.94054258,580.96093750,67.95312500
1,3151,6,1171.97186849,360.95712981,1174.53125000,360.14062500
1,5151,3,70.09459941,833.09944360,73.52343750,836.32031250
1,2522,9,78.47880877,100.42499414,80.08593750,99.75000000
1,4190,15,1151.92512052,293.93101240,1155.17187500,298.10937500
1,3881,21,975.60861815,670.86301890,975.94531250,673.67968750
1,1160,7,1027.12122615,114.10060769,1029.93750000,112.32812500
1,4350,12,1208.92785288,879.87920721,1208.39843750,875.44531250
1,1651,4,987.31280459,327.20561505,991.40625000,326.58593750
1,386,17,1182.06994369,133.54522193,1183.28906250,135.09375000
1,2025,14,970.32239934,103.40116057,972.63281250,104.28125000
1,2156,17,307.03566535,113.94073054,304.89843750,110.76562500
1,4661,9,69.96132080,412.93883026,67.20312500,411.23437500
1,4968,9,770.74771521,768.41352701,774.08593750,772.86718750
1,1330,7,160.90046789,628.39463341,158.64843750,628.81250000
1,3725,21,127.03674844,307.92249015,118.78906250,305.93750000
1,235,16,959.67324878,908.96293523,959.39062500,913.85937500
1,696,13,126.98270610,607.98591265,123.23437500,603.39843750
1,860,10,158.90215864,953.11335164,159.67187500,949.38281250
1,1019,7,369.89268414,69.96843759,369.21875000,66.89062500
1,1844,20,878.92021884,953.03800540,874.02343750,957.37500000
1,3555,21,849.90202434,70.03510247,846.97656250,67.89843750
1,4822,6,1060.00106660,69.90772097,1059.19531250,69.35156250
1,56,20,104.82991961,574.45720348,97.62500000,572.02343750
1,2335,11,70.04206000,952.80665399,75.53125000,950.98437500
1,1471,4,1049.10269944,553.00983366,1052.93750000,555.56250000
1,2841,6,1168.12113235,907.65947445,1167.54687500,905.71093750
1,3020,8,604.89191444,538.09406500,604.92968750,538.46875000
1,547,14,109.11179412,192.61109417,112.14843750,192.14062500
1,4509,12,228.97955491,348.06288976,223.72656250,348.16406250
1,3332,2,1209.12045902,579.95641563,1211.70312500,587.52343750
1,2653,11,69.90176543,173.09253348,71.10156250,178.06250000
1,5152,2,1158.36720265,803.57609286,1157.89843750,811.46875000
1,4051,18,691.13433135,252.69155615,693.72656250,248.79687500
1,3152,5,69.98705022,323.11416009,68.82031250,322.34375000
1,1330,4,1179.06271471,952.92591501,1173.88281250,953.89843750
1,3726,21,127.10676509,247.97997758,119.79687500,246.21093750
1,861,13,1143.64136227,903.85061092,1137.36718750,908.33593750
1,4662,8,1161.53067624,383.56415730,1165.76562500,385.21093750
1,2157,17,366.92361782,113.90881403,364.75000000,110.03125000
1,1161,10,192.89243519,98.01045507,196.22656250,96.93750000
1,1020,10,839.24567377,321.56653185,843.75000000,319.65625000
1,3556,21,880.04742018,69.94425329,877.42187500,68.31250000
1,4968,6,492.03324488,908.03797118,489.85156250,910.15625000
1,57,19,1209.03524418,609.90073212,1203.42187500,611.42968750
1,1472,7,183.88533950,926.98507161,185.02343750,926.69531250
1,697,13,126.99830533,547.94033158,123.60156250,543.14843750
1,4822,3,216.33732836,148.69336925,213.18750000,151.50781250
1,2335,15,108.38396078,913.32297059,106.75000000,907.28906250
1,1844,17,412.49924131,907.27276018,410.23437500,911.28906250
1,3881,18,248.91879720,952.96773440,246.84375000,949.33593750
1,2523,11,130.07629801,70.03523839,130.94531250,76.06250000
1,3021,8,629.11135001,503.11495699,629.56250000,503.10156250
1,1651,1,247.13003175,114.02343037,245.21093750,115.73437500
1,4191,18,81.88451318,124.97644161,84.41406250,125.89843750
1,4351,14,1165.03671516,949.37694937,1162.54687500,949.48437500
1,2026,17,340.02933748,70.03344786,338.53125000,67.12500000
1,2842,8,1179.01582060,953.04199454,1175.59375000,949.13281250
1,387,16,69.91524467,113.04093192,77.61718750,112.57812500
1,236,19,352.08945626,492.97820424,342.21875000,491.94531250
1,548,13,1209.04717501,220.08367666,1207.73437500,227.19531250
1,4509,9,1091.34478414,80.67624419,1095.36718750,83.14062500
1,3332,3,120.62982113,576.60727128,117.19531250,580.47656250
1,2653,12,1160.50617878,169.12993454,1160.36718750,169.28906250
1,5152,3,69.89015383,803.08394347,72.47656250,806.71093750
1,3152,6,1172.06606085,331.18119628,1174.42968750,330.29687500
1,1020,7,399.90368318,69.98934917,399.17187500,66.57031250
1,57,20,104.95108732,604.17460765,97.70312500,601.79687500
1,2335,12,1159.53887136,942.57778221,1160.33593750,938.83593750
1,3727,21,127.02856051,187.88336189,120.94531250,186.57812500
1,1331,7,188.59586004,635.91248525,185.94531250,636.55468750
1,2158,17,426.98288836,114.08197564,425.06250000,109.63281250
1,1161,7,1086.95565751,113.94907830,1089.05468750,113.14843750
1,4969,9,827.53907533,752.77125174,831.96875000,756.90625000
1,2523,8,1140.82183510,102.06125965,1141.86718750,104.85937500
1,1472,4,1049.06934754,673.05988684,1051.85156250,676.82031250
1,4823,6,1089.89524909,70.09254665,1088.55468750,70.00781250
1,3557,21,910.06121447,69.96600931,907.59375000,68.89062500
1,861,10,129.08387238,952.91926972,130.51562500,948.41406250
1,698,13,127.09363395,488.02565435,124.36718750,482.97656250
1,387,17,1181.88365772,103.61221282,1182.46875000,105.65625000
1,1845,20,849.05474757,952.92431721,844.01562500,957.41406250
1,2026,14,940.40072891,103.27109051,943.14062500,103.50000000
1,3882,21,1003.24197126,663.23394873,1003.74218750,665.84375000
1,3022,8,649.96552480,502.88081671,651.03906250,502.89843750
1,1652,4,931.52349765,311.69832858,935.76562500,310.21093750
1,4191,15,1152.12110890,353.96677473,1155.80468750,357.80468750
1,4051,15,609.97886266,69.92380000,611.46875000,68.14062500
1,2842,5,95.61403061,903.31186621,95.63281250,900.16406250
1,4662,9,69.94813939,382.93404634,67.47656250,381.19531250
1,237,19,467.04868630,377.06699885,458.45312500,374.16406250
1,4351,11,119.62315211,913.42296333,122.14062500,912.46093750
1,548,14,109.29789959,222.47537461,111.71875000,221.53125000
1,4510,12,229.08289537,228.02985289,224.67968750,228.46875000
1,3333,2,1209.05492608,609.90073005,1211.24218750,617.53906250
1,2654,11,69.88079349,142.97206407,71.50000000,148.53906250
1,5153,2,1158.56418943,773.68588109,1158.89843750,781.73437500
1,3153,5,69.93581875,293.03792470,69.09375000,292.41406250
1,2159,17,487.06769191,113.95635832,485.56250000,109.12500000
1,58,19,1209.00190002,640.09415385,1203.24218750,641.67187500
1,2336,14,1209.08748436,940.03498228,1204.64843750,938.64062500
1,4823,3,187.41947149,140.52862129,184.80468750,144.22656250
1,3728,21,127.01506227,128.01632285,122.25000000,127.46875000
1,1162,10,134.07157028,81.70368321,139.49218750,82.14843750
1,1331,4,1148.95725540,953.07376827,1144.69531250,954.57031250
1,1021,10,811.12769533,313.82044357,815.08593750,311.50781250
1,2524,11,160.07534985,69.95608686,160.25781250,75.14843750
1,4969,6,431.97730770,907.91708533,429.46875000,909.42968750
1,3558,21,939.98991831,69.93600986,937.36718750,69.38281250
1,1473,7,226.75892413,809.27585009,225.09375000,810.94531250
1,862,13,1172.85378749,911.92874270,1165.23437500,915.86718750
1,699,13,127.00292475,427.92452239,125.02343750,422.65625000
1,388,16,69.86134889,83.07340485,78.59375000,83.46093750
1,1845,17,442.14108708,907.37477855,440.14843750,911.73437500
1,4052,18,662.64882245,260.42670247,664.82031250,256.46093750
1,2027,17,369.90625613,69.88023924,368.41406250,66.59375000
1,4663,8,1161.73597152,353.95080227,1165.77343750,355.59375000
1,3023,8,649.96413462,518.92991043,650.98437500,519.13281250
1,1652,1,306.94006248,114.10178691,303.96093750,114.52343750
1,4192,15,1152.12800128,414.02158063,1155.90625000,417.62500000
1,3882,18,219.00245307,952.97332423,217.28906250,948.57812500
1,238,19,810.93158328,376.98736118,808.24218750,374.83593750
1,2842,6,1197.88220305,911.44291346,1196.39843750,908.78125000
1,4351,12,1209.13684049,909.98657055,1208.05468750,904.82031250
1,549,13,1209.06740000,249.97601178,1208.03125000,256.66406250
1,4510,9,1048.31053098,198.71336486,1054.76562500,198.66406250
1,3333,3,120.56552421,606.30649746,117.53906250,610.28125000
1,2654,12,1160.52831306,139.20375372,1159.76562500,139.81250000
1,5153,3,70.08888723,772.94625191,72.01562500,776.87500000
1,4824,6,1119.99818631,70.06877353,1118.12500000,70.43750000
1,4352,14,1161.13276768,919.47003474,1159.32812500,920.23437500
1,388,13,1201.63117962,96.92307642,1198.55468750,106.39843750
1,3153,6,1172.00202492,301.31296733,1173.89843750,300.46875000
1,1332,7,216.06112381,643.61648776,213.06250000,644.48437500
1,1653,4,875.26977612,296.21063411,879.12500000,293.89843750
1,4193,15,1152.02520027,473.94043497,1155.85937500,477.44531250
1,1021,7,430.01113309,69.95509106,429.50000000,66.17968750
1,1162,7,1146.92642667,113.90359167,1147.85937500,114.22656250
1,4970,9,884.11417787,736.99185073,889.53906250,740.80468750
1,2160,17,547.06848284,114.03395102,546.24218750,108.94531250
1,3559,21,970.08380860,69.94163730,967.45312500,69.98437500
1,1473,4,1049.07985377,793.07276936,1050.21875000,797.28125000
1,2336,11,74.45903901,922.66328923,79.17187500,921.68750000
1,862,10,99.02725152,952.91895192,101.62500000,947.61718750
1,4663,9,70.08337996,353.10240170,67.86718750,351.36718750
1,4052,15,640.04521133,70.03930381,641.63281250,68.35937500
1,1846,20,819.05830219,953.07628170,813.78906250,957.68750000
1,58,20,104.91243451,634.18817923,97.81250000,631.89843750
1,239,19,811.11577409,644.04679249,807.85156250,646.76562500
1,2027,14,910.62873833,103.40520516,913.46093750,103.03906250
1,3883,21,1030.79899424,655.62075722,1031.31250000,658.01562500
1,3729,21,228.94839425,193.04874460,220.88281250,190.15625000
1,3024,8,629.11004371,518.92595358,629.68750000,519.07031250
1,2843,8,1149.00658591,952.87373515,1146.40625000,949.57031250
1,2524,8,1110.99090457,102.08303339,1112.79687500,104.17187500
1,700,16,1193.01988725,109.35353556,1192.64843750,116.48437500
1,4511,12,352.00647719,288.01928108,346.92968750,286.53125000
1,549,14,109.34207555,252.17790419,111.07812500,250.82812500
1,3334,2,1208.89269114,639.90347663,1210.40625000,647.55468750
1,2655,11,69.99670460,112.89549842,72.07812500,119.21093750
1,5154,2,1158.37930878,743.94372650,1159.56250000,752.10156250
1,4194,15,1152.10861986,534.05819654,1155.71875000,537.60937500
1,4352,11,119.48760207,943.27033112,122.55468750,941.67187500
1,3560,21,1000.07899178,70.07638783,997.21875000,70.85156250
1,1653,1,366.98031830,114.03236479,363.51562500,113.19531250
1,3154,5,69.99434274,263.07750633,69.47656250,262.67968750
1,388,17,1181.82138796,73.70704366,1181.85156250,76.37500000
1,1474,7,238.92347414,776.17657689,236.82812500,778.05468750
1,2336,15,108.38727341,943.23784018,107.24218750,936.50781250
1,2161,17,607.11072304,114.06333365,607.68750000,108.88281250
1,1163,10,129.07689242,80.27404117,134.64843750,80.87500000
1,4970,6,371.89384146,907.99159097,369.20312500,908.71875000
1,1332,4,1119.05725040,952.96701256,1115.60937500,954.89062500
1,4824,3,158.21658306,132.49517903,156.33593750,137.07031250
1,1846,17,471.93216567,907.21436774,470.19531250,911.86718750
1,1022,10,783.07633327,306.10695639,786.91406250,303.46875000
1,4053,18,634.45588392,268.20436303,636.00000000,264.19531250
1,4664,8,1161.83432932,324.00779910,1165.77343750,325.65625000
1,59,19,1209.08095842,670.12339068,1202.93750000,671.68750000
1,862,14,73.70759195,914.62090227,76.17187500,908.91406250
1,240,19,467.07963534,644.03097643,458.35937500,645.92968750
1,2028,17,399.90117412,69.96987164,398.36718750,66.34375000
1,700,13,127.02417223,367.93894871,126.11718750,362.64062500
1,3025,5,69.99542115,70.05573715,74.57812500,72.62500000
1,3730,21,348.88579368,193.03479579,340.52343750,189.25000000
1,2525,11,190.10864063,70.12343001,189.46875000,74.55468750
1,3883,18,189.11332023,952.98419680,187.95312500,947.83593750
1,2843,5,125.47688251,903.52800259,124.49218750,901.10156250
1,4511,9,950.26967888,106.78778558,955.84375000,106.01562500
1,550,13,1208.94726912,279.97860242,1208.34375000,286.37500000
1,3334,3,120.40608676,636.06732626,117.67187500,640.10156250
1,2655,12,1160.68527004,109.30054775,1159.19531250,110.52343750
1,5154,3,69.89959357,742.98888527,71.21875000,747.21093750
1,4195,15,1152.12489150,594.05678944,1155.42187500,597.62500000
1,3561,21,1030.06992370,70.02396121,1027.08593750,71.63281250
1,4352,12,1208.95317037,940.00437582,1207.31250000,934.10937500
1,3154,6,1172.04644015,271.55583537,1173.44531250,270.84375000
1,1654,4,818.94031711,280.63275299,821.96093750,277.51562500
1,4971,9,940.38439389,721.31647485,946.60937500,724.68750000
1,2336,12,1163.93128983,913.29945334,1165.09375000,910.17968750
1,1474,4,1048.97880601,827.98903373,1049.37500000,832.13281250
